Date,Price,Open,High,Low,Vol.,Change %
2019-06-07,50376.0,51067.0,51451.0,50069.0,626.36K,-0.45%
2019-06-10,51221.0,51298.0,51835.0,50683.0,747.05K,1.68%
2019-06-11,51758.0,51067.0,51835.0,51067.0,357.41K,1.05%
2019-06-12,51451.0,51758.0,51835.0,51374.0,271.67K,-0.59%
2019-06-13,51682.0,51451.0,51835.0,50990.0,697.92K,0.45%
2019-06-14,53141.0,51835.0,53448.0,51682.0,3.16M,2.82%
2019-06-17,53141.0,53141.0,53985.0,52987.0,1.30M,0.00%
2019-06-18,53985.0,52987.0,54139.0,52373.0,1.22M,1.59%
2019-06-19,53601.0,54062.0,54293.0,53294.0,979.09K,-0.71%
2019-06-20,54907.0,53525.0,54907.0,53448.0,1.19M,2.44%
2019-06-21,54523.0,54907.0,55291.0,54523.0,2.28M,-0.70%
2019-06-24,56059.0,54907.0,56673.0,54523.0,1.80M,2.82%
2019-06-25,55598.0,55905.0,55905.0,55291.0,498.71K,-0.82%
2019-06-26,54139.0,55598.0,55675.0,54139.0,1.17M,-2.62%
2019-06-27,53371.0,54523.0,54523.0,53294.0,1.51M,-1.42%
2019-06-28,54139.0,53448.0,55291.0,52526.0,1.06M,1.44%
2019-07-01,54753.0,54523.0,55214.0,54446.0,721.76K,1.13%
2019-07-02,54139.0,54907.0,54907.0,53985.0,463.21K,-1.12%
2019-07-03,53448.0,54139.0,54523.0,53448.0,1.02M,-1.28%
2019-07-04,55675.0,53755.0,55675.0,53525.0,1.44M,4.17%
2019-07-05,55752.0,55675.0,55752.0,55291.0,543.09K,0.14%
2019-07-08,54753.0,55291.0,55521.0,54523.0,922.93K,-1.79%
2019-07-09,55214.0,54907.0,55214.0,54216.0,853.07K,0.84%
2019-07-10,55675.0,55675.0,55828.0,55214.0,815.57K,0.83%
2019-07-11,56827.0,55752.0,57287.0,55752.0,1.64M,2.07%
2019-07-12,56596.0,56827.0,57211.0,56519.0,1.18M,-0.41%
2019-07-15,57595.0,56596.0,57595.0,56596.0,1.39M,1.77%
2019-07-16,59284.0,57979.0,59898.0,57902.0,2.43M,2.93%
2019-07-17,58516.0,58746.0,59207.0,58209.0,1.02M,-1.30%
2019-07-18,58670.0,58286.0,59284.0,58055.0,1.10M,0.26%
2019-07-19,60666.0,58670.0,61281.0,58670.0,1.68M,3.40%
2019-07-22,60666.0,60666.0,61050.0,60436.0,1.19M,0.00%
2019-07-23,60590.0,60590.0,60897.0,60282.0,798.85K,-0.13%
2019-07-24,59054.0,61050.0,61050.0,58746.0,1.76M,-2.54%
2019-07-25,59668.0,59054.0,59745.0,58900.0,583.59K,1.04%
2019-07-26,60282.0,59668.0,61204.0,59514.0,1.20M,1.03%
2019-07-29,62202.0,60282.0,62202.0,60129.0,1.26M,3.19%
2019-07-30,61895.0,62970.0,63354.0,61895.0,1.45M,-0.49%
2019-07-31,61588.0,61434.0,61818.0,61127.0,654.36K,-0.50%
2019-08-01,61818.0,61588.0,61818.0,61204.0,687.57K,0.37%
2019-08-02,60743.0,61204.0,61818.0,60743.0,867.68K,-1.74%
2019-08-05,59438.0,60820.0,61204.0,59207.0,1.09M,-2.15%
2019-08-06,58593.0,58670.0,59054.0,58209.0,1.50M,-1.42%
2019-08-07,60206.0,58593.0,60206.0,58593.0,724.55K,2.75%
2019-08-08,60282.0,60282.0,61281.0,59975.0,781.59K,0.13%
2019-08-09,60282.0,60436.0,60973.0,60206.0,814.89K,0.00%
2019-08-12,59668.0,60282.0,60513.0,59284.0,606.10K,-1.02%
2019-08-13,58593.0,59284.0,59514.0,58286.0,1.03M,-1.80%
2019-08-14,58593.0,59898.0,59898.0,58593.0,452.66K,0.00%
2019-08-15,60666.0,57287.0,60666.0,57287.0,651.18K,3.54%
2019-08-16,59822.0,59745.0,60359.0,59745.0,703.31K,-1.39%
2019-08-19,58977.0,59822.0,60282.0,58900.0,883.94K,-1.41%
2019-08-20,59054.0,59745.0,59745.0,58900.0,579.00K,0.13%
2019-08-21,61434.0,59054.0,61665.0,58900.0,2.46M,4.03%
2019-08-22,61434.0,61588.0,61741.0,61127.0,972.43K,0.00%
2019-08-23,60820.0,61434.0,61588.0,60820.0,576.11K,-1.00%
2019-08-26,59745.0,60052.0,60359.0,59514.0,857.75K,-1.77%
2019-08-27,58746.0,60052.0,60513.0,58363.0,1.42M,-1.67%
2019-08-28,59130.0,58977.0,59361.0,58977.0,751.32K,0.65%
2019-08-29,58977.0,59054.0,59438.0,58746.0,538.78K,-0.26%
2019-08-30,59668.0,59130.0,59668.0,59130.0,357.45K,1.17%
2019-09-03,59745.0,59745.0,59822.0,58900.0,741.14K,0.13%
2019-09-04,59361.0,59514.0,59514.0,59054.0,673.43K,-0.64%
2019-09-05,59591.0,59284.0,60513.0,59284.0,521.76K,0.39%
2019-09-06,59361.0,59898.0,59898.0,59130.0,367.48K,-0.39%
2019-09-09,59284.0,59361.0,59438.0,59130.0,301.70K,-0.13%
2019-09-10,59668.0,59284.0,60820.0,59207.0,831.89K,0.65%
2019-09-11,60052.0,59361.0,60282.0,59361.0,180.49K,0.64%
2019-09-12,61050.0,60282.0,61050.0,60282.0,1.02M,1.66%
2019-09-13,62893.0,61281.0,62970.0,61281.0,1.80M,3.02%
2019-09-16,62202.0,62893.0,63508.0,62049.0,889.77K,-1.10%
2019-09-17,62279.0,61972.0,62433.0,61818.0,1.14M,0.12%
2019-09-18,61895.0,62279.0,63354.0,61818.0,1.03M,-0.62%
2019-09-19,62586.0,62202.0,62740.0,61818.0,672.75K,1.12%
2019-09-20,62202.0,62586.0,63584.0,62202.0,3.57M,-0.61%
2019-09-23,60666.0,62663.0,62893.0,60666.0,1.51M,-2.47%
2019-09-24,61895.0,61050.0,62049.0,60590.0,1.01M,2.03%
2019-09-25,61972.0,61434.0,62125.0,60973.0,930.64K,0.12%
2019-09-26,62202.0,61972.0,62433.0,61665.0,1.33M,0.37%
2019-09-27,63661.0,62433.0,63815.0,62049.0,1.77M,2.35%
2019-09-30,63047.0,63661.0,63968.0,62893.0,989.88K,-0.96%
2019-10-01,64045.0,63047.0,64199.0,62817.0,1.01M,1.58%
2019-10-02,62970.0,64045.0,64276.0,62740.0,1.56M,-1.68%
2019-10-03,62970.0,62817.0,62970.0,61895.0,1.28M,0.00%
2019-10-04,63738.0,62970.0,64122.0,62817.0,1.43M,1.22%
2019-10-07,63584.0,64506.0,64890.0,63584.0,1.45M,-0.24%
2019-10-08,65351.0,63584.0,65504.0,63584.0,1.87M,2.78%
2019-10-09,64890.0,65351.0,65811.0,64890.0,1.10M,-0.71%
2019-10-10,64967.0,65197.0,65427.0,64890.0,961.68K,0.12%
2019-10-11,65504.0,64890.0,65581.0,64813.0,931.95K,0.83%
2019-10-14,65274.0,65658.0,66042.0,65274.0,792.14K,-0.35%
2019-10-15,65427.0,65274.0,65581.0,65043.0,827.36K,0.23%
2019-10-16,66119.0,66195.0,66272.0,65811.0,853.31K,1.06%
2019-10-17,65427.0,66349.0,66349.0,65120.0,1.31M,-1.05%
2019-10-18,65274.0,65658.0,65888.0,65120.0,532.40K,-0.23%
2019-10-21,64660.0,65197.0,65197.0,64199.0,716.44K,-0.94%
2019-10-22,65581.0,64660.0,65888.0,64660.0,603.66K,1.42%
2019-10-23,65504.0,65658.0,65888.0,64967.0,686.64K,-0.12%
2019-10-24,66733.0,65504.0,66810.0,65351.0,842.39K,1.88%
2019-10-25,67578.0,66733.0,67962.0,66503.0,1.07M,1.27%
2019-10-28,67117.0,67578.0,67731.0,67117.0,489.79K,-0.68%
2019-10-29,66349.0,67117.0,67194.0,66272.0,896.54K,-1.14%
2019-10-30,67424.0,66119.0,67731.0,66119.0,775.44K,1.62%
2019-10-31,67347.0,67654.0,67962.0,67270.0,407.48K,-0.11%
2019-11-01,68192.0,67347.0,68653.0,67194.0,1.37M,1.25%
2019-11-04,70649.0,68576.0,71033.0,68576.0,1.39M,3.60%
2019-11-05,69728.0,70726.0,71033.0,69651.0,786.82K,-1.30%
2019-11-06,69881.0,69728.0,70880.0,69651.0,859.04K,0.22%
2019-11-07,70112.0,69881.0,70573.0,69881.0,460.44K,0.33%
2019-11-08,70265.0,70112.0,70573.0,69728.0,531.47K,0.22%
2019-11-11,70112.0,70496.0,70496.0,69881.0,540.76K,-0.22%
2019-11-12,70419.0,70189.0,70726.0,70112.0,760.27K,0.44%
2019-11-13,69497.0,70803.0,70803.0,69114.0,901.56K,-1.31%
2019-11-14,69805.0,69497.0,70189.0,69267.0,478.91K,0.44%
2019-11-15,68883.0,69114.0,69881.0,68653.0,721.28K,-1.32%
2019-11-18,67270.0,68730.0,69037.0,67194.0,893.90K,-2.34%
2019-11-19,69881.0,67578.0,69881.0,67578.0,671.89K,3.88%
2019-11-20,68730.0,69881.0,69881.0,68730.0,658.77K,-1.65%
2019-11-21,67194.0,68422.0,68883.0,67194.0,1.28M,-2.23%
2019-11-22,65658.0,67270.0,67962.0,65427.0,1.72M,-2.29%
2019-11-25,64890.0,65658.0,66042.0,63431.0,1.84M,-1.17%
2019-11-26,65043.0,64890.0,65888.0,64890.0,927.82K,0.24%
2019-11-27,66272.0,65658.0,66810.0,65504.0,618.04K,1.89%
2019-11-28,65504.0,66042.0,66272.0,65197.0,631.17K,-1.16%
2019-11-29,65504.0,65735.0,65888.0,65274.0,405.77K,0.00%
2019-12-02,64122.0,65504.0,65811.0,63738.0,559.91K,-2.11%
2019-12-03,62970.0,63738.0,64583.0,62970.0,810.73K,-1.80%
2019-12-04,65043.0,62893.0,65120.0,62586.0,480.71K,3.29%
2019-12-05,65120.0,65274.0,65811.0,64967.0,482.95K,0.12%
2019-12-06,65197.0,65120.0,65427.0,64813.0,327.17K,0.12%
2019-12-09,65427.0,65197.0,65811.0,64813.0,511.34K,0.35%
2019-12-10,65581.0,65504.0,65965.0,65274.0,653.68K,0.24%
2019-12-11,65965.0,66042.0,66042.0,65427.0,529.64K,0.59%
2019-12-12,67194.0,66119.0,67578.0,66042.0,593.02K,1.86%
2019-12-13,67885.0,67654.0,67962.0,67194.0,952.92K,1.03%
2019-12-16,66042.0,67885.0,67885.0,65274.0,849.24K,-2.71%
2019-12-17,65504.0,66349.0,66810.0,65504.0,339.74K,-0.81%
2019-12-18,66579.0,65581.0,66579.0,65504.0,1.08M,1.64%
2019-12-19,67578.0,66579.0,67731.0,66042.0,1.30M,1.50%
2019-12-20,67808.0,67578.0,67962.0,67424.0,496.82K,0.34%
2019-12-23,69805.0,68269.0,69881.0,68269.0,1.20M,2.95%
2019-12-24,69114.0,69728.0,69728.0,68269.0,647.70K,-0.99%
2019-12-25,69037.0,69114.0,69805.0,68346.0,294.60K,-0.11%
2019-12-26,68653.0,69497.0,69497.0,68346.0,515.64K,-0.56%
2019-12-27,69497.0,68576.0,69497.0,67808.0,636.56K,1.23%
2019-12-30,69881.0,69497.0,70803.0,69114.0,842.34K,0.55%
2019-12-31,69267.0,69574.0,69958.0,69190.0,294.46K,-0.88%
2020-01-02,69728.0,69267.0,70189.0,68883.0,492.91K,0.67%
2020-01-03,69037.0,70265.0,70496.0,69037.0,684.10K,-0.99%
2020-01-06,67194.0,68499.0,68730.0,67194.0,1.12M,-2.67%
2020-01-07,67424.0,66810.0,67501.0,65581.0,1.29M,0.34%
2020-01-08,66810.0,66733.0,67501.0,66195.0,921.63K,-0.91%
2020-01-09,68115.0,67347.0,68269.0,67347.0,922.13K,1.95%
2020-01-10,68730.0,68115.0,69421.0,67501.0,1.95M,0.90%
2020-01-13,68653.0,68346.0,68960.0,68346.0,1.33M,-0.11%
2020-01-14,68653.0,68730.0,69114.0,68422.0,1.28M,0.00%
2020-01-15,68576.0,68806.0,68806.0,68192.0,1.88M,-0.11%
2020-01-16,68730.0,68576.0,69344.0,68269.0,1.49M,0.22%
2020-01-17,72569.0,68730.0,72569.0,68730.0,2.83M,5.59%
2020-01-20,72185.0,72569.0,72800.0,71801.0,1.06M,-0.53%
2020-01-21,72185.0,72108.0,72646.0,71878.0,956.48K,0.00%
2020-01-22,71724.0,72185.0,72953.0,71494.0,1.12M,-0.64%
2020-01-30,68269.0,70726.0,70957.0,66810.0,4.52M,-4.82%
2020-01-31,68115.0,67578.0,68960.0,67347.0,1.62M,-0.23%
2020-02-03,68115.0,64583.0,69267.0,63738.0,1.86M,0.00%
2020-02-04,68960.0,68346.0,68960.0,67347.0,1.43M,1.24%
2020-02-05,68269.0,69267.0,69421.0,68192.0,933.15K,-1.00%
2020-02-06,68653.0,68346.0,69805.0,68192.0,1.14M,0.56%
2020-02-07,69114.0,68960.0,69728.0,68346.0,1.49M,0.67%
2020-02-10,68269.0,68499.0,68730.0,67962.0,774.61K,-1.22%
2020-02-11,68499.0,68346.0,68730.0,68269.0,663.79K,0.34%
2020-02-12,68653.0,68960.0,68960.0,68422.0,778.04K,0.22%
2020-02-13,68576.0,68499.0,68730.0,68192.0,808.05K,-0.11%
2020-02-14,68576.0,68346.0,68960.0,68346.0,552.25K,0.00%
2020-02-17,68653.0,68576.0,69037.0,68422.0,438.82K,0.11%
2020-02-18,68653.0,68806.0,68806.0,68346.0,552.36K,0.00%
2020-02-19,68730.0,68346.0,68730.0,68346.0,336.88K,0.11%
2020-02-20,68730.0,68883.0,69421.0,68499.0,690.47K,0.00%
2020-02-21,68346.0,68730.0,68730.0,68346.0,1.15M,-0.56%
2020-02-24,66963.0,66042.0,67578.0,66042.0,1.27M,-2.02%
2020-02-25,66195.0,66042.0,66810.0,65888.0,1.57M,-1.15%
2020-02-26,65274.0,66042.0,66042.0,64506.0,1.48M,-1.39%
2020-02-27,64506.0,64506.0,64967.0,63661.0,1.57M,-1.18%
2020-02-28,63277.0,61511.0,64045.0,61511.0,2.18M,-1.91%
2020-03-02,62817.0,62586.0,63124.0,62433.0,853.62K,-0.73%
2020-03-03,63124.0,64122.0,64122.0,63124.0,1.08M,0.49%
2020-03-04,62740.0,62970.0,62970.0,62202.0,742.03K,-0.61%
2020-03-05,63815.0,63124.0,64199.0,63124.0,1.06M,1.71%
2020-03-06,64890.0,63738.0,65811.0,62970.0,1.13M,1.68%
2020-03-09,60359.0,60666.0,62125.0,60359.0,1.54M,-6.98%
2020-03-10,61357.0,59898.0,61357.0,57902.0,1.83M,1.65%
2020-03-11,59130.0,61741.0,61741.0,57134.0,2.30M,-3.63%
2020-03-12,55060.0,55291.0,56059.0,55060.0,2.02M,-6.88%
2020-03-13,54523.0,51221.0,56059.0,51221.0,2.37M,-0.98%
2020-03-16,51528.0,54523.0,54523.0,51067.0,1.30M,-5.49%
2020-03-17,51835.0,48840.0,51835.0,48840.0,1.74M,0.60%
2020-03-18,53217.0,52219.0,54293.0,52219.0,1.40M,2.67%
2020-03-19,50683.0,51682.0,52757.0,50683.0,1.52M,-4.76%
2020-03-20,47228.0,50683.0,50914.0,47228.0,3.53M,-6.82%
2020-03-23,43925.0,44233.0,44924.0,43925.0,2.39M,-6.99%
2020-03-24,44540.0,43925.0,44847.0,43465.0,1.91M,1.40%
2020-03-25,47612.0,46076.0,47612.0,45845.0,2.34M,6.90%
2020-03-26,48533.0,47612.0,49685.0,47228.0,1.89M,1.93%
2020-03-27,49224.0,48610.0,50606.0,47995.0,2.00M,1.42%
2020-03-30,46844.0,46152.0,47151.0,45922.0,2.09M,-4.84%
2020-03-31,47612.0,47228.0,49224.0,46076.0,1.22M,1.64%
2020-04-01,49915.0,47228.0,50606.0,47228.0,1.57M,4.84%
2020-04-03,50299.0,49915.0,50914.0,49147.0,2.20M,0.77%
2020-04-06,52219.0,51835.0,52449.0,50683.0,2.69M,3.82%
2020-04-07,52373.0,52219.0,52987.0,51298.0,2.26M,0.29%
2020-04-08,51835.0,51451.0,52373.0,51298.0,2.27M,-1.03%
2020-04-09,54523.0,52219.0,55291.0,52219.0,2.29M,5.19%
2020-04-10,54216.0,54523.0,55214.0,53448.0,2.04M,-0.56%
2020-04-13,54369.0,54216.0,55137.0,53755.0,1.34M,0.28%
2020-04-14,53678.0,54139.0,54369.0,52066.0,2.48M,-1.27%
2020-04-15,54446.0,53525.0,54753.0,53525.0,1.30M,1.43%
2020-04-16,54676.0,53755.0,54676.0,53601.0,1.35M,0.42%
2020-04-17,54830.0,54907.0,55137.0,54446.0,1.88M,0.28%
2020-04-20,55214.0,55060.0,55598.0,54369.0,1.31M,0.70%
2020-04-21,54907.0,54523.0,54907.0,52066.0,2.76M,-0.56%
2020-04-22,53217.0,52987.0,54600.0,52987.0,2.06M,-3.08%
2020-04-23,53141.0,54523.0,54523.0,52833.0,1.53M,-0.14%
2020-04-24,52910.0,53141.0,53448.0,51835.0,1.24M,-0.43%
2020-04-27,51298.0,53678.0,53678.0,51298.0,3.25M,-3.05%
2020-04-28,51451.0,51298.0,52603.0,50069.0,2.62M,0.30%
2020-04-29,52219.0,51451.0,52296.0,51451.0,1.94M,1.49%
2020-05-04,51758.0,52219.0,52296.0,51298.0,1.09M,-0.88%
2020-05-05,51298.0,51682.0,51989.0,51298.0,1.29M,-0.89%
2020-05-06,51912.0,51682.0,51989.0,51067.0,1.09M,1.20%
2020-05-07,53525.0,52066.0,53525.0,51989.0,2.47M,3.11%
2020-05-08,56443.0,53755.0,56980.0,53601.0,4.93M,5.45%
2020-05-11,57211.0,56443.0,57211.0,55675.0,2.16M,1.36%
2020-05-12,58055.0,57287.0,58363.0,57134.0,2.81M,1.48%
2020-05-13,58055.0,58055.0,58746.0,55291.0,2.36M,0.00%
2020-05-14,58363.0,57595.0,58670.0,57518.0,2.71M,0.53%
2020-05-15,58363.0,58670.0,58746.0,58055.0,2.04M,0.00%
2020-05-18,60282.0,58593.0,60666.0,58209.0,1.28M,3.29%
2020-05-19,60666.0,61357.0,61511.0,60513.0,1.44M,0.64%
2020-05-20,61127.0,60206.0,61204.0,60206.0,906.22K,0.76%
2020-05-21,62356.0,61434.0,62356.0,61127.0,1.82M,2.01%
2020-05-22,62202.0,62356.0,62433.0,61434.0,1.03M,-0.25%
2020-05-25,62279.0,62125.0,62433.0,62049.0,904.31K,0.12%
2020-05-26,63354.0,62202.0,63431.0,62202.0,945.43K,1.73%
2020-05-27,63661.0,63738.0,64813.0,63661.0,1.04M,0.48%
2020-05-28,64890.0,63738.0,65351.0,63738.0,2.36M,1.93%
2020-05-29,65427.0,65274.0,66042.0,64890.0,1.48M,0.83%
2020-06-01,66426.0,65658.0,66579.0,65658.0,925.50K,1.53%
2020-06-02,66503.0,66733.0,66733.0,66272.0,1.29M,0.12%
2020-06-03,67501.0,66810.0,67501.0,66733.0,590.47K,1.50%
2020-06-04,68346.0,67578.0,68346.0,67578.0,574.51K,1.25%
2020-06-05,68346.0,68422.0,68576.0,66810.0,1.03M,0.00%
2020-06-08,68653.0,68346.0,69267.0,67885.0,1.02M,0.45%
2020-06-09,68730.0,69037.0,69114.0,68653.0,532.97K,0.11%
2020-06-10,68806.0,68730.0,68960.0,68576.0,1.01M,0.11%
2020-06-11,67578.0,68730.0,68806.0,66810.0,1.49M,-1.78%
2020-06-12,65735.0,63354.0,66426.0,63354.0,2.06M,-2.73%
2020-06-15,62970.0,65735.0,65888.0,62817.0,1.55M,-4.21%
2020-06-16,64276.0,64506.0,64506.0,63277.0,1.02M,2.07%
2020-06-17,64660.0,65274.0,65427.0,64352.0,941.47K,0.60%
2020-06-18,65274.0,64506.0,66426.0,64429.0,2.31M,0.95%
2020-06-19,65581.0,65274.0,66042.0,65274.0,923.79K,0.47%
2020-06-22,65658.0,65274.0,65735.0,65274.0,1.67M,0.12%
2020-06-23,66042.0,65658.0,66810.0,65504.0,1.17M,0.58%
2020-06-24,65043.0,66042.0,66042.0,64583.0,906.16K,-1.51%
2020-06-25,64276.0,63508.0,64813.0,63508.0,646.49K,-1.18%
2020-06-26,63968.0,64583.0,65043.0,63738.0,454.17K,-0.48%
2020-06-29,62586.0,63968.0,63968.0,62279.0,758.12K,-2.16%
2020-06-30,61665.0,63354.0,63354.0,61434.0,905.95K,-1.47%
2020-07-01,63508.0,61665.0,63508.0,61434.0,516.07K,2.99%
2020-07-02,63431.0,63892.0,63892.0,62202.0,598.50K,-0.12%
2020-07-03,63738.0,63354.0,63968.0,63124.0,472.55K,0.48%
2020-07-06,63661.0,63738.0,64045.0,63277.0,1.56M,-0.12%
2020-07-07,64045.0,64506.0,64660.0,63968.0,1.71M,0.60%
2020-07-08,63738.0,63892.0,64045.0,63584.0,619.10K,-0.48%
2020-07-09,64199.0,64429.0,64429.0,63968.0,1.23M,0.72%
2020-07-10,63508.0,64045.0,64199.0,63047.0,1.17M,-1.08%
2020-07-13,63661.0,64045.0,64122.0,63277.0,474.20K,0.24%
2020-07-14,63738.0,63661.0,63738.0,63124.0,544.99K,0.12%
2020-07-15,64122.0,63892.0,64352.0,63892.0,1.53M,0.60%
2020-07-16,64122.0,64352.0,64429.0,63661.0,1.39M,0.00%
2020-07-17,63584.0,64199.0,64199.0,63584.0,801.33K,-0.84%
2020-07-20,63124.0,63354.0,63508.0,62740.0,889.16K,-0.72%
2020-07-21,63354.0,63354.0,63584.0,62740.0,869.90K,0.36%
2020-07-22,63354.0,63354.0,63354.0,63124.0,797.91K,0.00%
2020-07-23,63354.0,63354.0,63584.0,63047.0,1.72M,0.00%
2020-07-24,62202.0,63047.0,63200.0,60282.0,1.71M,-1.82%
2020-07-27,59130.0,58363.0,61434.0,58363.0,1.63M,-4.94%
2020-07-28,60282.0,59130.0,60513.0,58746.0,1.16M,1.95%
2020-07-29,59514.0,58363.0,59898.0,57671.0,1.06M,-1.27%
2020-07-30,59438.0,59591.0,60282.0,59361.0,1.20M,-0.13%
2020-07-31,58670.0,58363.0,59438.0,58363.0,858.67K,-1.29%
2020-08-03,60513.0,58363.0,60513.0,58363.0,539.52K,3.14%
2020-08-04,62893.0,61434.0,62893.0,60973.0,787.09K,3.93%
2020-08-05,63508.0,62893.0,63738.0,61741.0,993.80K,0.98%
2020-08-06,63584.0,63431.0,63815.0,62893.0,1.02M,0.12%
2020-08-07,63661.0,63738.0,63738.0,63277.0,661.81K,0.12%
2020-08-10,62893.0,63738.0,63892.0,62893.0,735.70K,-1.21%
2020-08-11,63047.0,63354.0,63431.0,62817.0,399.29K,0.24%
2020-08-12,63047.0,63047.0,63200.0,62893.0,396.11K,0.00%
2020-08-13,63738.0,63661.0,63738.0,62970.0,491.67K,1.10%
2020-08-14,62970.0,63738.0,63815.0,62893.0,1.05M,-1.20%
2020-08-17,63200.0,62970.0,63661.0,62740.0,496.98K,0.37%
2020-08-18,63200.0,63200.0,63431.0,62740.0,423.24K,0.00%
2020-08-19,63738.0,63200.0,63738.0,62970.0,748.74K,0.85%
2020-08-20,63738.0,63738.0,64890.0,63738.0,1.40M,0.00%
2020-08-21,63661.0,63738.0,63892.0,63431.0,1.64M,-0.12%
2020-08-24,64429.0,63738.0,64967.0,63738.0,1.95M,1.21%
2020-08-25,64429.0,64429.0,65197.0,64429.0,2.23M,0.00%
2020-08-26,64122.0,64429.0,64429.0,64045.0,2.02M,-0.48%
2020-08-27,64122.0,64122.0,64429.0,63892.0,1.28M,0.00%
2020-08-28,64045.0,64199.0,64429.0,63968.0,2.10M,-0.12%
2020-08-31,63738.0,64506.0,64890.0,63584.0,1.24M,-0.48%
2020-09-01,63738.0,63738.0,63968.0,63661.0,2.07M,0.00%
2020-09-03,66195.0,64276.0,66426.0,64276.0,3.19M,3.85%
2020-09-04,65197.0,65274.0,66119.0,65120.0,3.09M,-1.51%
2020-09-07,64199.0,65043.0,65351.0,64199.0,1.51M,-1.53%
2020-09-08,63354.0,64199.0,64429.0,63200.0,2.53M,-1.32%
2020-09-09,63124.0,62970.0,63892.0,62586.0,1.88M,-0.36%
2020-09-10,63047.0,63738.0,63968.0,63047.0,880.06K,-0.12%
2020-09-11,63200.0,63047.0,63431.0,62817.0,849.42K,0.24%
2020-09-14,63738.0,63584.0,63815.0,63508.0,758.81K,0.85%
2020-09-15,63354.0,63738.0,64122.0,63354.0,1.27M,-0.60%
2020-09-16,63661.0,63431.0,63815.0,62970.0,801.37K,0.48%
2020-09-17,63354.0,63354.0,63738.0,62970.0,1.33M,-0.48%
2020-09-18,63661.0,63277.0,63738.0,63277.0,1.52M,0.48%
2020-09-21,63738.0,63815.0,64199.0,63738.0,2.13M,0.12%
2020-09-22,64506.0,63738.0,64813.0,63584.0,2.23M,1.20%
2020-09-23,65581.0,64660.0,65658.0,64660.0,1.78M,1.67%
2020-09-24,66119.0,64583.0,66195.0,64583.0,2.08M,0.82%
2020-09-25,66042.0,66119.0,66195.0,65658.0,1.41M,-0.12%
2020-09-28,66042.0,65888.0,66195.0,65581.0,1.60M,0.00%
2020-09-29,64967.0,66042.0,66119.0,64352.0,2.05M,-1.63%
2020-09-30,64583.0,65274.0,65274.0,64352.0,745.76K,-0.59%
2020-10-01,65120.0,65351.0,65351.0,64660.0,468.33K,0.83%
2020-10-02,64506.0,65120.0,65274.0,61434.0,1.14M,-0.94%
2020-10-05,64122.0,64890.0,65274.0,64045.0,1.04M,-0.60%
2020-10-06,64429.0,64352.0,64813.0,63892.0,1.41M,0.48%
2020-10-07,65274.0,64199.0,65427.0,63815.0,1.26M,1.31%
2020-10-08,65120.0,65658.0,65658.0,64352.0,700.70K,-0.24%
2020-10-09,65120.0,64890.0,65274.0,64890.0,467.27K,0.00%
2020-10-12,65965.0,66042.0,66810.0,65120.0,2.01M,1.30%
2020-10-13,66426.0,66042.0,66733.0,65658.0,1.04M,0.70%
2020-10-14,67731.0,66656.0,68346.0,66579.0,1.54M,1.96%
2020-10-15,68038.0,67731.0,68038.0,66656.0,1.82M,0.45%
2020-10-16,67731.0,67962.0,68038.0,67194.0,853.45K,-0.45%
2020-10-19,67194.0,67578.0,67808.0,67194.0,1.34M,-0.79%
2020-10-20,67347.0,66810.0,67424.0,66733.0,1.37M,0.23%
2020-10-21,66195.0,67424.0,68038.0,65965.0,1.85M,-1.71%
2020-10-22,66503.0,66119.0,66503.0,65351.0,1.69M,0.47%
2020-10-23,67194.0,66733.0,67194.0,66579.0,839.39K,1.04%
2020-10-26,66042.0,67194.0,67424.0,66042.0,1.16M,-1.71%
2020-10-27,66042.0,66042.0,67040.0,65658.0,1.49M,0.00%
2020-10-28,64660.0,66042.0,66426.0,64122.0,1.11M,-2.09%
2020-10-29,64199.0,64813.0,65120.0,64122.0,975.78K,-0.71%
2020-10-30,63738.0,64199.0,64813.0,63584.0,1.39M,-0.72%
2020-11-02,65888.0,63738.0,65888.0,63738.0,467.40K,3.37%
2020-11-03,65274.0,65888.0,65965.0,65043.0,393.71K,-0.93%
2020-11-04,65274.0,65274.0,65658.0,64736.0,503.59K,0.00%
2020-11-05,65274.0,65658.0,65658.0,65120.0,648.16K,0.00%
2020-11-06,65274.0,65351.0,65351.0,64506.0,412.35K,0.00%
2020-11-09,65658.0,65274.0,65888.0,65120.0,1.28M,0.59%
2020-11-10,65351.0,66119.0,67040.0,65351.0,1.93M,-0.47%
2020-11-11,65197.0,65658.0,66503.0,65197.0,1.32M,-0.24%
2020-11-12,66349.0,65811.0,66426.0,65735.0,517.23K,1.77%
2020-11-13,66733.0,66503.0,66733.0,66195.0,533.16K,0.58%
2020-11-16,65888.0,66963.0,67424.0,65274.0,1.60M,-1.27%
2020-11-17,67270.0,65888.0,67270.0,65658.0,699.57K,2.10%
2020-11-18,67270.0,67270.0,67347.0,66810.0,1.16M,0.00%
2020-11-19,69267.0,67347.0,69267.0,67117.0,3.30M,2.97%
2020-11-20,71033.0,69881.0,71033.0,69190.0,1.57M,2.55%
2020-11-23,70342.0,70726.0,70957.0,69881.0,827.91K,-0.97%
2020-11-24,70957.0,70649.0,70957.0,69728.0,1.27M,0.87%
2020-11-25,71801.0,71033.0,72339.0,70880.0,1.39M,1.19%
