Date,Price,Open,High,Low,Vol.,Change %
2018-04-11,34057.8,35818.1,35818.1,33675.1,3.00M,-2.20%
2018-04-12,33981.2,33904.7,34440.4,33369.0,2.28M,-0.22%
2018-04-13,32144.4,34057.8,34287.4,31914.8,4.24M,-5.41%
2018-04-16,30613.7,31379.1,32144.4,30613.7,2.78M,-4.76%
2018-04-17,32067.9,30613.7,32067.9,30384.1,3.16M,4.75%
2018-04-18,30766.8,32680.2,32680.2,30766.8,1.50M,-4.06%
2018-04-19,29083.0,30766.8,30919.9,28930.0,3.46M,-5.47%
2018-04-20,30192.8,29465.7,30269.3,28317.7,3.04M,3.82%
2018-04-23,28088.1,30460.7,31111.2,28088.1,4.04M,-6.97%
2018-04-24,29083.0,28317.7,29465.7,27475.8,3.15M,3.54%
2018-04-26,27935.0,28930.0,29465.7,27169.7,2.78M,-3.95%
2018-04-27,27628.9,27858.5,29159.6,27552.4,2.55M,-1.10%
2018-05-02,25715.5,28088.1,28241.2,25715.5,2.35M,-6.93%
2018-05-03,25792.1,24644.1,26710.5,23917.0,5.24M,0.30%
2018-05-04,24873.7,26098.2,26404.3,24873.7,2.01M,-3.56%
2018-05-07,26595.7,25218.1,26595.7,24261.4,4.48M,6.92%
2018-05-08,27169.7,26595.7,28279.4,26327.8,3.79M,2.16%
2018-05-09,26787.0,26787.0,27743.7,26404.3,2.32M,-1.41%
2018-05-10,25026.7,26327.8,27246.2,24911.9,3.56M,-6.57%
2018-05-11,26021.7,25026.7,26174.7,24108.3,2.66M,3.98%
2018-05-14,26251.3,26480.9,26557.4,25792.1,1.15M,0.88%
2018-05-15,26480.9,26251.3,26787.0,26021.7,2.79M,0.87%
2018-05-16,25409.4,26098.2,26251.3,25371.1,2.34M,-4.05%
2018-05-17,25256.3,25409.4,25639.0,25026.7,1.89M,-0.60%
2018-05-18,25218.1,25256.3,25562.5,23725.6,3.69M,-0.15%
2018-05-21,24108.3,25218.1,25218.1,24108.3,3.03M,-4.40%
2018-05-22,22424.6,23725.6,24031.8,22424.6,3.92M,-6.98%
2018-05-23,23304.7,22041.9,23343.0,22003.6,2.29M,3.92%
2018-05-24,22692.4,23343.0,23534.3,22539.4,1.37M,-2.63%
2018-05-25,21200.0,22845.5,23036.8,21200.0,2.72M,-6.58%
2018-05-28,19745.9,20740.8,20817.3,19745.9,4.91M,-6.86%
2018-05-29,21123.5,20281.6,21123.5,19745.9,3.61M,6.98%
2018-05-30,21123.5,21429.6,21812.3,20932.1,2.70M,0.00%
2018-05-31,22386.3,20893.9,22501.1,20893.9,4.29M,5.98%
2018-06-01,22730.7,22195.0,23496.0,22041.9,4.57M,1.54%
2018-06-04,23343.0,22195.0,23419.5,21735.7,6.14M,2.69%
2018-06-05,23266.4,23189.9,23878.7,22654.2,3.86M,-0.33%
2018-06-06,24337.9,23304.7,24337.9,22807.2,3.19M,4.61%
2018-06-07,23878.7,24337.9,24644.1,23878.7,4.66M,-1.89%
2018-06-08,24108.3,23878.7,24261.4,23572.6,3.37M,0.96%
2018-06-11,23725.6,23802.2,24452.7,23725.6,2.92M,-1.59%
2018-06-12,22654.2,23189.9,23343.0,22080.2,5.43M,-4.52%
2018-06-13,22692.4,22654.2,22960.3,22309.8,2.10M,0.17%
2018-06-14,21659.2,22730.7,22883.8,21659.2,4.87M,-4.55%
2018-06-15,22195.0,21429.6,22195.0,21276.5,2.84M,2.47%
2018-06-18,20893.9,22195.0,22233.2,20817.3,3.61M,-5.86%
2018-06-19,20511.2,20511.2,20664.3,19439.7,6.87M,-1.83%
2018-06-20,21429.6,20740.8,21429.6,20396.4,2.97M,4.48%
2018-06-21,20511.2,21123.5,21429.6,20358.1,2.61M,-4.29%
2018-06-22,21046.9,19937.2,21161.7,19937.2,2.87M,2.61%
2018-06-25,21582.7,21467.9,21927.1,21353.1,2.44M,2.55%
2018-06-26,21276.5,21046.9,21506.1,20893.9,1.61M,-1.42%
2018-06-27,20511.2,21276.5,21582.7,20511.2,2.43M,-3.60%
2018-06-28,19822.4,20205.1,20511.2,19745.9,4.82M,-3.36%
2018-06-29,19898.9,19898.9,20434.7,19669.3,2.66M,0.39%
2018-07-02,18942.2,19516.3,19898.9,18636.1,4.46M,-4.81%
2018-07-03,17641.2,18980.5,19248.4,17641.2,6.22M,-6.87%
2018-07-04,17526.4,17641.2,17717.7,16799.3,5.84M,-0.65%
2018-07-05,16531.4,17258.5,17641.2,16301.8,3.83M,-5.68%
2018-07-06,17679.4,16378.3,17679.4,15957.4,6.37M,6.94%
2018-07-09,17832.5,18062.1,18674.4,17794.2,6.82M,0.87%
2018-07-10,18100.4,18138.6,18636.1,17909.0,4.54M,1.50%
2018-07-11,16914.1,17449.8,17602.9,16837.6,6.84M,-6.55%
2018-07-12,17602.9,17143.7,18062.1,16875.8,3.16M,4.07%
2018-07-13,17985.6,17985.6,18368.2,17832.5,3.95M,2.17%
2018-07-16,18483.0,18368.2,18674.4,18138.6,3.66M,2.77%
2018-07-17,19057.0,18062.1,19248.4,18062.1,5.02M,3.11%
2018-07-18,20013.7,19133.6,20052.0,19057.0,5.05M,5.02%
2018-07-19,19745.9,19898.9,20052.0,19516.3,4.21M,-1.34%
2018-07-20,19439.7,19439.7,19822.4,18980.5,5.38M,-1.55%
2018-07-23,18980.5,19439.7,20052.0,18980.5,3.93M,-2.36%
2018-07-24,18980.5,18904.0,19516.3,18368.2,3.26M,0.00%
2018-07-25,18062.1,19133.6,19248.4,18062.1,3.49M,-4.84%
2018-07-26,18444.8,18062.1,18444.8,17794.2,2.97M,2.12%
2018-07-27,18980.5,18444.8,19095.3,18368.2,2.55M,2.90%
2018-07-30,20128.5,19286.7,20128.5,19133.6,4.77M,6.05%
2018-07-31,20128.5,20052.0,20626.0,19784.1,6.67M,0.00%
2018-08-01,20128.5,20128.5,20511.2,19898.9,4.39M,0.00%
2018-08-02,20052.0,19898.9,20052.0,19363.2,4.43M,-0.38%
2018-08-03,20319.9,20358.1,20434.7,20128.5,3.25M,1.34%
2018-08-06,20549.5,20358.1,21123.5,19937.2,4.10M,1.13%
2018-08-07,21008.7,20128.5,21200.0,20128.5,4.66M,2.23%
2018-08-08,22348.0,21046.9,22348.0,21046.9,5.67M,6.37%
2018-08-09,22080.2,22577.6,22807.2,22041.9,4.33M,-1.20%
2018-08-10,22883.8,21888.8,22883.8,21812.3,5.56M,3.64%
2018-08-13,23343.0,22730.7,23610.8,22654.2,4.62M,2.01%
2018-08-14,22960.3,23343.0,23457.8,22883.8,2.75M,-1.64%
2018-08-15,22424.6,23343.0,23496.0,21888.8,6.22M,-2.33%
2018-08-16,22960.3,22156.7,22998.6,21429.6,6.31M,2.39%
2018-08-17,23802.2,23419.5,24261.4,23036.8,5.87M,3.67%
2018-08-20,24031.8,23725.6,24337.9,23572.6,4.49M,0.96%
2018-08-21,25256.3,23725.6,25256.3,23725.6,5.12M,5.10%
2018-08-22,24873.7,25409.4,25792.1,24797.1,5.47M,-1.51%
2018-08-23,25294.6,25026.7,25639.0,24644.1,4.20M,1.69%
2018-08-24,25562.5,24950.2,25677.3,24950.2,3.49M,1.06%
2018-08-27,26021.7,25792.1,26098.2,25600.7,3.20M,1.80%
2018-08-28,25792.1,26251.3,26251.3,25485.9,3.25M,-0.88%
2018-08-29,25753.8,25792.1,26098.2,25677.3,2.92M,-0.15%
2018-08-30,26710.5,25715.5,26710.5,25639.0,4.13M,3.71%
2018-08-31,26327.8,26633.9,26787.0,26251.3,2.94M,-1.43%
2018-09-04,24873.7,26021.7,26021.7,24644.1,5.14M,-5.52%
2018-09-05,25332.9,24644.1,25524.2,24605.8,4.13M,1.85%
2018-09-06,25065.0,25332.9,25409.4,24797.1,2.42M,-1.06%
2018-09-07,25945.1,24873.7,26136.5,24873.7,3.99M,3.51%
2018-09-10,26021.7,25868.6,26404.3,25639.0,3.87M,0.30%
2018-09-11,27016.6,26021.7,27093.2,25945.1,5.50M,3.82%
2018-09-12,26595.7,27169.7,27246.2,26595.7,3.18M,-1.56%
2018-09-13,26787.0,26940.1,27169.7,26404.3,3.75M,0.72%
2018-09-14,26672.2,27016.6,27169.7,26557.4,2.08M,-0.43%
2018-09-17,26174.7,26557.4,26863.5,26174.7,2.72M,-1.87%
2018-09-18,26978.3,25868.6,27016.6,25639.0,5.19M,3.07%
2018-09-19,27016.6,27169.7,27514.1,26940.1,3.70M,0.14%
2018-09-20,27169.7,27016.6,27361.0,26672.2,2.90M,0.57%
2018-09-21,27016.6,27322.8,27361.0,26519.1,5.82M,-0.56%
2018-09-24,26710.5,27016.6,27246.2,26672.2,3.05M,-1.13%
2018-09-25,26787.0,26595.7,27246.2,26480.9,2.29M,0.29%
2018-09-26,26710.5,26748.7,27131.4,26710.5,2.46M,-0.29%
2018-09-27,26519.1,26787.0,26825.3,26519.1,2.61M,-0.72%
2018-09-28,26940.1,26710.5,27284.5,26557.4,3.55M,1.59%
2018-10-01,26595.7,26940.1,27169.7,26480.9,2.18M,-1.28%
2018-10-02,27705.4,26633.9,27858.5,26404.3,6.54M,4.17%
2018-10-03,28049.8,27782.0,28126.4,27705.4,2.97M,1.24%
2018-10-04,28126.4,28088.1,28164.6,27782.0,2.36M,0.27%
2018-10-05,27169.7,27858.5,28011.6,27169.7,3.57M,-3.40%
2018-10-08,27552.4,26940.1,27705.4,26710.5,4.11M,1.41%
2018-10-09,27628.9,27628.9,27935.0,27399.3,1.60M,0.28%
2018-10-10,27054.9,27705.4,27705.4,26940.1,2.62M,-2.08%
2018-10-11,25179.8,25332.9,26251.3,25179.8,8.27M,-6.93%
2018-10-12,25868.6,25256.3,26136.5,24491.0,3.35M,2.74%
2018-10-15,24950.2,26021.7,26021.7,24950.2,1.51M,-3.55%
2018-10-16,25639.0,24950.2,25639.0,24950.2,1.98M,2.76%
2018-10-17,26480.9,26021.7,26633.9,25983.4,3.61M,3.28%
2018-10-18,26480.9,26327.8,26901.8,25868.6,4.22M,0.00%
2018-10-19,26480.9,26021.7,26595.7,25868.6,2.53M,0.00%
2018-10-22,26787.0,26787.0,27131.4,26557.4,4.58M,1.16%
2018-10-23,26710.5,26633.9,26940.1,25639.0,4.59M,-0.29%
2018-10-24,24950.2,26710.5,26787.0,24950.2,2.81M,-6.59%
2018-10-25,23878.7,23228.2,24491.0,23228.2,5.78M,-4.29%
2018-10-26,23419.5,24491.0,24720.6,23419.5,2.36M,-1.92%
2018-10-29,22118.4,23343.0,23572.6,22041.9,3.12M,-5.56%
2018-10-30,21123.5,21812.3,22730.7,21123.5,3.95M,-4.50%
2018-10-31,22577.6,21812.3,22577.6,21582.7,2.10M,6.88%
2018-11-01,23228.2,24070.0,24108.3,23189.9,3.74M,2.88%
2018-11-02,24835.4,23725.6,24835.4,23572.6,4.36M,6.92%
2018-11-05,25103.3,24491.0,25103.3,24184.8,2.18M,1.08%
2018-11-06,24491.0,25256.3,25371.1,24376.2,2.31M,-2.44%
2018-11-07,24835.4,24491.0,25141.5,24414.4,2.66M,1.41%
2018-11-08,24835.4,25639.0,25639.0,24797.1,2.17M,0.00%
2018-11-09,24261.4,24644.1,24873.7,24223.1,2.25M,-2.31%
2018-11-12,24644.1,23802.2,24835.4,23802.2,1.68M,1.58%
2018-11-13,23725.6,23955.2,24299.6,23725.6,2.58M,-3.73%
2018-11-14,22960.3,23725.6,24108.3,22960.3,1.90M,-3.23%
2018-11-15,23725.6,22960.3,24337.9,22883.8,1.98M,3.33%
2018-11-16,24644.1,24108.3,24835.4,24108.3,2.94M,3.87%
2018-11-19,24644.1,24644.1,24911.9,24491.0,1.91M,0.00%
2018-11-20,24261.4,24070.0,24491.0,24070.0,1.64M,-1.55%
2018-11-21,24491.0,23878.7,24644.1,23840.4,2.20M,0.95%
2018-11-22,24376.2,24644.1,24835.4,24337.9,2.35M,-0.47%
2018-11-23,24261.4,24337.9,24567.5,24184.8,1.69M,-0.47%
2018-11-26,24223.1,24031.8,24452.7,24031.8,994.73K,-0.16%
2018-11-27,24070.0,24414.4,24491.0,23725.6,1.74M,-0.63%
2018-11-28,24146.6,24070.0,24223.1,23955.2,961.05K,0.32%
2018-11-29,23917.0,24146.6,24491.0,23917.0,3.12M,-0.95%
2018-11-30,24031.8,23419.5,24337.9,23419.5,3.28M,0.48%
2018-12-03,25677.3,24491.0,25677.3,24337.9,4.36M,6.85%
2018-12-04,25562.5,25677.3,26098.2,25409.4,2.99M,-0.45%
2018-12-05,25906.9,25256.3,26059.9,25103.3,3.24M,1.35%
2018-12-06,25792.1,25792.1,25906.9,25409.4,2.50M,-0.44%
2018-12-07,25792.1,25868.6,26327.8,25753.8,1.53M,0.00%
2018-12-10,25792.1,25792.1,26098.2,25447.7,1.96M,0.00%
2018-12-11,25677.3,25792.1,25906.9,25562.5,1.44M,-0.45%
2018-12-12,26519.1,25792.1,26519.1,25562.5,2.80M,3.28%
2018-12-13,26251.3,26748.7,26748.7,26251.3,2.03M,-1.01%
2018-12-14,25945.1,26174.7,26633.9,25868.6,1.53M,-1.17%
2018-12-17,25409.4,25600.7,26059.9,25409.4,2.86M,-2.06%
2018-12-18,25753.8,25026.7,25753.8,24873.7,2.95M,1.36%
2018-12-19,25485.9,25753.8,25983.4,25485.9,1.65M,-1.04%
2018-12-20,25983.4,25639.0,26213.0,25562.5,2.06M,1.95%
2018-12-21,26021.7,25868.6,26059.9,25562.5,888.33K,0.15%
2018-12-24,26021.7,26021.7,26595.7,25868.6,2.34M,0.00%
2018-12-25,25065.0,25409.4,25830.3,24261.4,2.30M,-3.68%
2018-12-26,24950.2,25065.0,25600.7,24911.9,1.30M,-0.46%
2018-12-27,26021.7,25868.6,26366.1,25677.3,2.07M,4.29%
2018-12-28,26327.8,25868.6,26327.8,25753.8,2.68M,1.18%
2019-01-02,25639.0,26327.8,26327.8,25600.7,1.01M,-2.62%
2019-01-03,24491.0,25639.0,25868.6,24491.0,1.39M,-4.48%
2019-01-04,24146.6,24108.3,24452.7,23572.6,1.83M,-1.41%
2019-01-07,24720.6,24491.0,25256.3,24491.0,1.01M,2.38%
2019-01-08,24491.0,24950.2,24950.2,24414.4,702.48K,-0.93%
2019-01-09,25256.3,24720.6,25294.6,24567.5,1.35M,3.12%
2019-01-10,24873.7,25256.3,25332.9,24873.7,516.52K,-1.51%
2019-01-11,24414.4,24873.7,25103.3,24376.2,1.18M,-1.85%
2019-01-14,24414.4,24414.4,24758.9,24070.0,950.72K,0.00%
2019-01-15,24873.7,24299.6,25103.3,24299.6,730.36K,1.88%
2019-01-16,24644.1,25026.7,25065.0,24644.1,457.40K,-0.92%
2019-01-17,24452.7,24644.1,24797.1,24414.4,374.24K,-0.78%
2019-01-18,24261.4,24452.7,24720.6,24223.1,640.35K,-0.78%
2019-01-21,25141.5,24491.0,25524.2,24261.4,1.52M,3.63%
2019-01-22,25065.0,25179.8,25332.9,25026.7,709.27K,-0.30%
2019-01-23,25026.7,24797.1,25141.5,24567.5,575.72K,-0.15%
2019-01-24,24873.7,24911.9,25141.5,24873.7,728.89K,-0.61%
2019-01-25,24529.3,25026.7,25026.7,24491.0,718.12K,-1.38%
2019-01-28,24414.4,24529.3,24758.9,24337.9,685.69K,-0.47%
2019-01-29,24261.4,24414.4,24414.4,24146.6,799.76K,-0.63%
2019-01-30,24261.4,24414.4,24682.3,24184.8,540.07K,0.00%
2019-01-31,24108.3,24644.1,24644.1,24108.3,852.88K,-0.63%
2019-02-01,24184.8,24070.0,24376.2,24031.8,675.45K,0.32%
2019-02-11,24452.7,24567.5,24682.3,24337.9,794.50K,1.11%
2019-02-12,24835.4,24529.3,25026.7,24529.3,1.76M,1.57%
2019-02-13,24873.7,24911.9,24950.2,24682.3,1.96M,0.15%
2019-02-14,24797.1,24873.7,24911.9,24758.9,1.28M,-0.31%
2019-02-15,25371.1,24758.9,25868.6,24567.5,2.04M,2.31%
2019-02-18,25639.0,25639.0,25792.1,25409.4,1.20M,1.06%
2019-02-19,25179.8,25639.0,25830.3,25179.8,1.44M,-1.79%
2019-02-20,26021.7,25103.3,26710.5,24988.5,2.97M,3.34%
2019-02-21,26213.0,26213.0,26519.1,26021.7,2.71M,0.74%
2019-02-22,26021.7,26174.7,26557.4,26021.7,1.84M,-0.73%
2019-02-25,26021.7,26404.3,26404.3,25792.1,2.12M,0.00%
2019-02-26,25715.5,25792.1,26021.7,25639.0,1.77M,-1.18%
2019-02-27,25715.5,25715.5,25983.4,25639.0,942.09K,0.00%
2019-02-28,24873.7,25715.5,25830.3,24873.7,2.26M,-3.27%
2019-03-01,25141.5,24950.2,25332.9,24950.2,1.45M,1.08%
2019-03-04,25715.5,25332.9,25830.3,25256.3,1.15M,2.28%
2019-03-05,26480.9,25409.4,27016.6,25409.4,5.30M,2.98%
2019-03-06,26595.7,26480.9,26710.5,26327.8,2.01M,0.43%
2019-03-07,26710.5,26787.0,26978.3,26557.4,2.14M,0.43%
2019-03-08,26021.7,26366.1,26557.4,25945.1,2.28M,-2.58%
2019-03-11,25753.8,26098.2,26098.2,25600.7,1.43M,-1.03%
2019-03-12,27169.7,26098.2,27169.7,25868.6,2.13M,5.50%
2019-03-13,27246.2,27016.6,27514.1,26940.1,3.60M,0.28%
2019-03-14,27705.4,27246.2,28088.1,26940.1,3.33M,1.69%
2019-03-15,28470.8,27705.4,28700.4,27475.8,4.00M,2.76%
2019-03-18,28547.3,28470.8,28776.9,28241.2,3.68M,0.27%
2019-03-19,28011.6,28432.5,28547.3,27935.0,3.55M,-1.88%
2019-03-20,27628.9,27667.2,27935.0,27169.7,3.40M,-1.37%
2019-03-21,26633.9,27743.7,28049.8,26633.9,2.82M,-3.60%
2019-03-22,26863.5,27093.2,27322.8,26633.9,2.36M,0.86%
2019-03-25,26404.3,26098.2,26787.0,25639.0,2.63M,-1.71%
2019-03-26,26251.3,26710.5,26863.5,26174.7,1.31M,-0.58%
2019-03-27,26710.5,26672.2,26863.5,26251.3,1.56M,1.75%
2019-03-28,27246.2,26366.1,27437.6,26366.1,2.76M,2.01%
2019-03-29,27399.3,27246.2,27552.4,27246.2,2.08M,0.56%
2019-04-01,27169.7,27399.3,27782.0,27016.6,1.14M,-0.84%
2019-04-02,26633.9,27552.4,27552.4,26633.9,1.83M,-1.97%
2019-04-03,27322.8,26633.9,27628.9,26366.1,2.38M,2.59%
2019-04-04,27016.6,27552.4,27552.4,26901.8,1.33M,-1.12%
2019-04-05,26825.3,27016.6,27322.8,26633.9,927.74K,-0.71%
2019-04-08,27169.7,26633.9,27208.0,26633.9,1.31M,1.28%
2019-04-09,27361.0,27169.7,27705.4,27169.7,2.62M,0.70%
2019-04-10,26940.1,27361.0,27399.3,26940.1,657.17K,-1.54%
2019-04-11,26901.8,27016.6,27169.7,26748.7,809.91K,-0.14%
2019-04-12,26595.7,26863.5,26940.1,26557.4,1.12M,-1.14%
2019-04-16,27169.7,26480.9,27246.2,26174.7,1.77M,2.16%
2019-04-17,26633.9,27169.7,27169.7,26633.9,1.07M,-1.97%
2019-04-18,26633.9,26633.9,27093.2,26519.1,1.28M,0.00%
2019-04-19,26672.2,26633.9,26940.1,26557.4,369.60K,0.14%
2019-04-22,26174.7,26672.2,26672.2,25983.4,864.62K,-1.87%
2019-04-23,26174.7,26480.9,26480.9,25983.4,1.26M,0.00%
2019-04-24,26480.9,26404.3,26633.9,26251.3,676.77K,1.17%
2019-04-25,26404.3,26480.9,26787.0,26404.3,584.35K,-0.29%
2019-04-26,26633.9,26404.3,26710.5,26404.3,608.98K,0.87%
2019-05-02,26404.3,26787.0,26787.0,26404.3,608.05K,-0.86%
2019-05-03,26174.7,26404.3,26633.9,26174.7,698.44K,-0.87%
2019-05-06,25332.9,25753.8,25945.1,25256.3,1.53M,-3.22%
2019-05-07,25332.9,25485.9,25945.1,25179.8,1.19M,0.00%
2019-05-08,24758.9,25026.7,25256.3,24758.9,1.42M,-2.27%
2019-05-09,23802.2,24988.5,25103.3,23725.6,2.44M,-3.86%
2019-05-10,24491.0,24108.3,24644.1,24031.8,1.38M,2.89%
2019-05-13,25026.7,24491.0,25103.3,24491.0,979.04K,2.19%
2019-05-14,24797.1,24835.4,24950.2,24491.0,1.37M,-0.92%
2019-05-15,25179.8,24950.2,25332.9,24720.6,1.84M,1.54%
2019-05-16,24950.2,25218.1,25256.3,24835.4,976.23K,-0.91%
2019-05-17,24605.8,25026.7,25026.7,24491.0,1.18M,-1.38%
2019-05-20,25026.7,24567.5,25179.8,24567.5,1.21M,1.71%
2019-05-21,25294.6,25026.7,25447.7,24950.2,2.16M,1.07%
2019-05-22,25409.4,25294.6,25715.5,25294.6,1.59M,0.45%
2019-05-23,25562.5,25256.3,25562.5,24950.2,1.00M,0.60%
2019-05-24,24873.7,25332.9,25447.7,24873.7,1.90M,-2.69%
2019-05-27,24950.2,24873.7,25026.7,24797.1,661.59K,0.31%
2019-05-28,24720.6,24873.7,25103.3,24605.8,1.11M,-0.92%
2019-05-29,24491.0,24720.6,24835.4,24452.7,1.13M,-0.93%
2019-05-30,24337.9,24644.1,24720.6,24337.9,844.96K,-0.63%
2019-05-31,24108.3,24223.1,24414.4,24070.0,1.15M,-0.94%
2019-06-03,23419.5,24031.8,24108.3,23419.5,1.63M,-2.86%
2019-06-04,24491.0,23419.5,24491.0,23381.2,1.09M,4.58%
2019-06-05,24031.8,24491.0,24644.1,24031.8,607.13K,-1.87%
2019-06-06,23955.2,24031.8,24261.4,23649.1,414.54K,-0.32%
2019-06-07,24261.4,23955.2,24261.4,23955.2,577.67K,1.28%
2019-06-10,24261.4,24337.9,24567.5,24261.4,593.04K,0.00%
2019-06-11,24414.4,24337.9,24491.0,24184.8,734.99K,0.63%
2019-06-12,24108.3,24261.4,24414.4,24070.0,441.84K,-1.25%
2019-06-13,24108.3,24031.8,24299.6,24031.8,363.65K,0.00%
2019-06-14,24605.8,24261.4,24682.3,24108.3,2.00M,2.06%
2019-06-17,24567.5,24644.1,24911.9,24452.7,872.48K,-0.16%
2019-06-18,24491.0,24414.4,24567.5,24261.4,344.21K,-0.31%
2019-06-19,24491.0,24797.1,24797.1,24452.7,580.83K,0.00%
2019-06-20,24988.5,24491.0,25026.7,24414.4,1.44M,2.03%
2019-06-21,24873.7,25026.7,25218.1,24835.4,630.94K,-0.46%
2019-06-24,24950.2,24988.5,25256.3,24797.1,943.43K,0.31%
2019-06-25,24567.5,24950.2,25026.7,24567.5,923.72K,-1.53%
2019-06-26,24873.7,24491.0,24911.9,24414.4,1.32M,1.25%
2019-06-27,24491.0,24835.4,24835.4,24491.0,836.14K,-1.54%
2019-06-28,24261.4,24491.0,24644.1,24031.8,821.52K,-0.94%
2019-07-01,24758.9,24644.1,24873.7,24567.5,692.29K,2.05%
2019-07-02,24529.3,24567.5,24797.1,24529.3,571.93K,-0.93%
2019-07-03,24567.5,24491.0,24797.1,24491.0,515.51K,0.16%
2019-07-04,25103.3,24797.1,25141.5,24644.1,1.44M,2.18%
2019-07-05,25103.3,24988.5,25409.4,24950.2,1.52M,0.00%
2019-07-08,24911.9,25179.8,25179.8,24797.1,709.57K,-0.76%
2019-07-09,24950.2,24797.1,25026.7,24797.1,507.71K,0.15%
2019-07-10,24797.1,24950.2,25141.5,24797.1,879.25K,-0.61%
2019-07-11,25600.7,24950.2,25639.0,24797.1,3.10M,3.24%
2019-07-12,25562.5,25639.0,25868.6,25485.9,1.78M,-0.15%
2019-07-15,25485.9,25485.9,25639.0,25447.7,1.15M,-0.30%
2019-07-16,26442.6,25600.7,26442.6,25600.7,4.14M,3.75%
2019-07-17,26442.6,26404.3,26710.5,26213.0,1.95M,0.00%
2019-07-18,26557.4,26366.1,26557.4,26174.7,1.81M,0.43%
2019-07-19,26710.5,26787.0,27093.2,26557.4,2.15M,0.58%
2019-07-22,27361.0,26940.1,27514.1,26787.0,3.60M,2.44%
2019-07-23,26978.3,27361.0,27361.0,26557.4,2.68M,-1.40%
2019-07-24,26366.1,27093.2,27093.2,26174.7,2.37M,-2.27%
2019-07-25,26940.1,26251.3,26940.1,26251.3,1.66M,2.18%
2019-07-26,27399.3,26787.0,27475.8,26787.0,2.75M,1.70%
2019-07-29,27399.3,27322.8,27399.3,27016.6,1.70M,0.00%
2019-07-30,26787.0,27246.2,27246.2,26748.7,2.04M,-2.23%
2019-07-31,27169.7,26787.0,27169.7,26557.4,1.17M,1.43%
2019-08-01,27131.4,27169.7,27169.7,26825.3,936.57K,-0.14%
2019-08-02,27399.3,26787.0,27552.4,26710.5,2.29M,0.99%
2019-08-05,27399.3,27169.7,27399.3,27131.4,2.48M,0.00%
2019-08-06,26940.1,26404.3,27284.5,26404.3,1.55M,-1.68%
2019-08-07,26557.4,27054.9,27169.7,26557.4,1.36M,-1.42%
2019-08-08,26557.4,26557.4,26901.8,26519.1,1.14M,0.00%
2019-08-09,26557.4,26787.0,26787.0,26174.7,1.26M,0.00%
2019-08-12,27054.9,26672.2,27093.2,26059.9,1.73M,1.87%
2019-08-13,26710.5,26825.3,27093.2,26595.7,1.03M,-1.27%
2019-08-14,26863.5,27016.6,27093.2,26595.7,654.82K,0.57%
2019-08-15,26863.5,26404.3,26863.5,26404.3,693.16K,0.00%
2019-08-16,27552.4,26787.0,28088.1,26710.5,4.07M,2.56%
2019-08-19,28088.1,27935.0,28317.7,27782.0,1.42M,1.94%
2019-08-20,28164.6,28279.4,28279.4,27973.3,1.01M,0.27%
2019-08-21,28968.2,27935.0,29274.4,27935.0,3.38M,2.85%
2019-08-22,28776.9,29083.0,29159.6,28700.4,2.04M,-0.66%
2019-08-23,28738.6,28930.0,28930.0,28432.5,1.23M,-0.13%
2019-08-26,28968.2,28241.2,28968.2,28011.6,2.27M,0.80%
2019-08-27,28700.4,29312.6,29389.2,28700.4,1.47M,-0.92%
2019-08-28,28776.9,28700.4,29083.0,28623.8,1.17M,0.27%
2019-08-29,29006.5,28776.9,29006.5,28585.6,1.67M,0.80%
2019-08-30,29657.1,29236.1,29695.3,29044.8,2.75M,2.24%
2019-09-03,29618.8,29695.3,29924.9,29580.5,1.04M,-0.13%
2019-09-04,29542.2,29618.8,29695.3,29083.0,1.16M,-0.26%
2019-09-05,29465.7,29695.3,29886.7,29465.7,1.18M,-0.26%
2019-09-06,29083.0,29465.7,29465.7,28738.6,1.92M,-1.30%
2019-09-09,29159.6,29083.0,29159.6,28891.7,1.01M,0.26%
2019-09-10,29312.6,29044.8,29542.2,28930.0,1.26M,0.52%
2019-09-11,29236.1,29083.0,29389.2,29044.8,653.09K,-0.26%
2019-09-12,29580.5,29350.9,29657.1,29083.0,2.22M,1.18%
2019-09-13,30498.9,29733.6,30498.9,29542.2,2.90M,3.10%
2019-09-16,30613.7,30498.9,31226.0,30460.7,1.57M,0.38%
2019-09-17,31379.1,30384.1,31379.1,30154.5,1.97M,2.50%
2019-09-18,31493.9,31302.5,31570.4,31034.7,2.05M,0.37%
2019-09-19,31226.0,31532.1,31570.4,31187.7,1.29M,-0.85%
2019-09-20,30613.7,31226.0,31455.6,30460.7,2.77M,-1.96%
2019-09-23,30345.9,30384.1,30996.4,30307.6,1.37M,-0.87%
2019-09-24,30192.8,30460.7,30613.7,30192.8,1.03M,-0.50%
2019-09-25,30537.2,30039.7,30537.2,29771.9,1.82M,1.14%
2019-09-26,30728.5,30537.2,31149.5,30537.2,1.12M,0.63%
2019-09-27,30805.1,30843.3,30919.9,30652.0,1.10M,0.25%
2019-09-30,30154.5,30766.8,31111.2,30154.5,1.80M,-2.11%
2019-10-01,30613.7,30154.5,30613.7,30154.5,1.08M,1.52%
2019-10-02,30766.8,30613.7,31226.0,30575.5,1.89M,0.50%
2019-10-03,31570.4,30460.7,31570.4,30422.4,2.44M,2.61%
2019-10-04,30996.4,31608.7,31876.5,30996.4,1.11M,-1.82%
2019-10-07,30919.9,31302.5,31302.5,30613.7,1.02M,-0.25%
